StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RecaptchaAssessmentName,Q1.2_1,Q1.2_2,Q1.2_3,Q2.2,Q2.3,Q2.4,Q3.2,Q3.3,Q4.2,Q4.3,Q4.4,ATTENTION_1,Q4.5,Q4.6,Q5.2,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q8.2,Q8.3,Q8.4,Q8.5,Q7.1,Q9.1,Q9.2,Q10.2_First Click,Q10.2_Last Click,Q10.2_Page Submit,Q10.2_Click Count,Q10.4,Q10.5,Q10.6,Q10.7,Q10.8_First Click,Q10.8_Last Click,Q10.8_Page Submit,Q10.8_Click Count,Q10.11,Q10.12,Q10.13,Q10.14,Q11.2_First Click,Q11.2_Last Click,Q11.2_Page Submit,Q11.2_Click Count,Q11.4,Q11.5,Q11.6,Q11.7,Q11.8_First Click,Q11.8_Last Click,Q11.8_Page Submit,Q11.8_Click Count,Q11.11,Q11.12,Q11.13,Q11.14,Q12.2_First Click,Q12.2_Last Click,Q12.2_Page Submit,Q12.2_Click Count,Q12.4,Q12.5,Q12.6,Q12.7,Q12.8_First Click,Q12.8_Last Click,Q12.8_Page Submit,Q12.8_Click Count,Q12.11,Q12.12,Q12.13,Q12.14,Q13.2_First Click,Q13.2_Last Click,Q13.2_Page Submit,Q13.2_Click Count,Q13.4,Q13.5,Q13.6,Q13.7,Q13.8_First Click,Q13.8_Last Click,Q13.8_Page Submit,Q13.8_Click Count,Q13.11,Q13.12,Q13.13,Q13.14,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q14.4,Q14.5,Q14.6,Q14.7,Q14.8_First Click,Q14.8_Last Click,Q14.8_Page Submit,Q14.8_Click Count,Q14.11,Q14.12,Q14.13,Q14.14,Q15.2_First Click,Q15.2_Last Click,Q15.2_Page Submit,Q15.2_Click Count,Q15.4,Q15.5,Q15.6,Q15.7,Q15.8_First Click,Q15.8_Last Click,Q15.8_Page Submit,Q15.8_Click Count,Q15.11,Q15.12,Q15.13,Q15.14,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,ATTENTION_2,ATTENTION_3,ATTENTION_4,DeviceIdentifier,random
2021-06-15 12:07:40,2021-06-15 12:15:25,0,207.244.71.80,100,464,1,2021-06-15 12:15:26,R_1f8HMjaeaZPRqqn,,,,,38.80780029296880,-77.05229949951170000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,2,2,2,3,5,1,4,,1,,1,2,2,1,1,14,14,13,14,13,1,,2,,2,5'4,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.219,0,4,3,3,2,0,0,69.786,0,2,3,9,9,3,1,1,5,5,"7,8",,6,,460712
2021-06-15 12:10:04,2021-06-15 12:15:31,0,35.142.246.155,100,327,1,2021-06-15 12:15:31,R_svrXflVcNm7rmBb,,,,,28.3022003173828000,-82.62640380859380,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,1,1,1,3,4,2,1,1,5,3,4,,1,2,1,2,1,1,2,19,19,19,19,19,1,,1,,1,"5'5""",175,0,0,25.676,0,4,2,6,1,10.414,76.814,77.457,7,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,3,3,6,,5,,829858
2021-06-15 12:10:27,2021-06-15 12:16:37,0,67.172.249.152,100,369,1,2021-06-15 12:16:37,R_24kNaCK4HtWu9Gj,,,,,41.19189453125,-111.9474029541020000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,3,3,4,4,5,3,4,,1,2,1,1,1,1,2,15,17,17,16,16,1,,1,,2,"5'4""",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.073,8.46,42.875,2,6,2,5,2,1.517,1.517,72.748,1,6,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,5,5,6,13,5,,714396
2021-06-15 12:12:05,2021-06-15 12:16:47,0,73.240.82.174,100,282,1,2021-06-15 12:16:48,R_8qMXdwFs0kpkw25,,,,,44.592803955078100,-123.27459716796900,anonymous,EN,1,,1,1,1,3,5,1,4,4,5,3,4,,1,2,1,2,1,2,2,15,16,16,15,14,2,1,,,7,"6,3",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.357,5.357,24.918,1,6,2,5,3,40.779,41.563,73.818,2,7,6,6,6,3,1,1,5,10,7,9,5,,190089
2021-06-15 11:57:44,2021-06-15 12:17:03,0,207.244.92.209,100,1158,1,2021-06-15 12:17:03,R_UhxPRquzNFzVH7b,,,,,38.8574066162109000,-77.09999847412110000,anonymous,EN,1,,1,1,1,1,2,2,1,1,5,2,4,,1,2,1,2,1,1,2,15,15,15,15,14,2,1,,,7,5'7,160,,,,,,,,,,,,,,,,,0,0,70.733,0,2,2,2,2,0,0,220.159,0,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,4,12,"5,6",8,5,,173585
2021-06-15 11:58:35,2021-06-15 12:17:11,0,50.25.60.252,100,1115,1,2021-06-15 12:17:12,R_1OuZa7gpqKfuPv8,,,,,37.877197265625,-82.53780364990230000,anonymous,EN,1,,1,1,1,1,5,1,2,2,5,3,4,,1,2,1,2,2,1,1,19,19,19,19,19,2,1,,,7,5 2,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.309,254.309,255.258,1,6,2,6,2,0,0,69.968,0,6,7,11,6,,,,,,,,,,,,,,,,,6,2,1,4,2,7,5,5,,497635
2021-06-15 12:04:01,2021-06-15 12:17:14,0,70.121.186.12,100,793,1,2021-06-15 12:17:15,R_z8c22jtaOmPY19L,,,,,29.5825958251953000,-98.4091033935547000,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,1,1,1,3,5,1,1,2,5,3,4,,1,2,1,2,2,1,2,18,18,18,17,18,2,1,,,6,5'9,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.7,115.549,116.395,2,6,2,6,2,2.542,45.193,63.662,2,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2,11,7,13,5,,771240
2021-06-15 12:11:01,2021-06-15 12:19:15,0,67.247.68.1,100,494,1,2021-06-15 12:19:16,R_3D7UWM370suGedZ,,,,,43.0641937255859000,-74.3339996337891000,anonymous,EN,1,,1,1,1,3,3,3,4,4,5,3,,,,,2,2,2,1,1,14,14,14,14,14,2,2,,,4,6 feet 0 inches,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.197,9.784,21.657,2,4,3,1,3,0.276,46.751,69.835,4,5,6,6,6,,,,,,,,,,,,,,,,,3,1,1,5,1,"5,6,7",8,5,,416612
2021-06-15 12:10:31,2021-06-15 12:19:24,0,143.244.60.163,100,533,1,2021-06-15 12:19:24,R_1CIuSLciS9xD9TX,,,,,41.95550537109380,-87.6613006591797000,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,1,1,1,3,4,3,5,4,7,2,6,,1,2,2,2,1,1,2,17,15,18,17,14,2,2,,,6,5.8 feet and 70 inches,72,3.74,5.165,21.329,3,4,8,3,3,0,0,81.713,0,5,6,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,5,6,13,5,,188126
2021-06-15 12:15:04,2021-06-15 12:19:48,0,107.134.81.242,100,283,1,2021-06-15 12:19:49,R_30nIoPvTWOs1CBk,,,,,41.567901611328100,-87.53800201416020000,anonymous,EN,1,,1,1,1,2,2,4,3,3,5,3,4,,2,2,1,2,2,1,1,15,16,16,16,15,1,,2,,2,"5'11""",180,0,0,20.907,0,4,2,5,2,51.275,51.667,63.158,2,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,4,6,13,5,,263480
2021-06-15 12:11:16,2021-06-15 12:19:52,0,63.75.254.104,100,515,1,2021-06-15 12:19:52,R_2QY9YDWqsq86WoN,,,,,37.751007080078100,-97.82199859619140000,anonymous,EN,0.40000000000000000000000000000000000000000000000000000,,1,1,1,3,2,1,1,2,5,3,4,,2,2,2,2,1,1,2,14,13,15,14,13,1,,1,,4,"5' 12""",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.003,22.753,26.008,2,2,2,3,2,0,0,117.907,0,3,2,8,9,4,2,1,5,4,"7,8",9,4,,394618
2021-06-15 12:11:13,2021-06-15 12:20:07,0,47.224.50.72,100,533,1,2021-06-15 12:20:07,R_wN1erf9a5xFr1U5,,,,,45.608001708984400,-84.48670196533200000,anonymous,EN,1,,1,1,1,2,1,5,3,3,5,3,4,,1,2,1,2,2,1,2,15,15,15,15,15,2,1,,,6,"6'2""",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,41.44,0,2,2,2,2,8.21,8.21,85.391,1,4,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5,7,"5,6",9,5,,267115
2021-06-15 12:14:40,2021-06-15 12:20:38,0,98.149.74.82,100,357,1,2021-06-15 12:20:38,R_cBektNtS6AytFDz,,,,,33.8000946044922000,-117.994903564453000,anonymous,EN,1,,1,1,1,3,2,3,4,4,5,3,4,,1,2,1,1,2,1,1,15,17,17,16,15,1,,2,,3,5 2,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.288,0,3,3,3,2,0,0,88.179,0,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,5,11,"5,6",9,5,,487415
2021-06-15 12:11:33,2021-06-15 12:20:40,0,74.109.217.95,100,546,1,2021-06-15 12:20:40,R_eFgt5pem6Sj1ldf,,,,,40.42950439453130,-80.01519775390630,anonymous,EN,1,,1,1,1,3,4,2,5,4,5,3,4,,1,2,1,2,2,1,2,15,17,16,15,15,2,2,,,5,"5'9""",205,,,,,,,,,,,,,,,,,0,0,21.883,0,1,1,2,2,0,0,62.098,0,3,3,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,3,6,"5,6",8,5,,388565
2021-06-15 12:08:02,2021-06-15 12:21:19,0,73.125.187.31,100,797,1,2021-06-15 12:21:20,R_V2uqeHBkFjZk6yd,,,,,26.0702972412109000,-80.22480010986330000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,3,4,1,1,5,3,4,,1,2,2,2,1,1,2,17,17,16,17,16,1,,2,,2,6'2,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37.706,0,5,2,5,2,0,0,241.522,0,6,6,9,10,,,,,,,,,,,,,,,,,3,1,1,5,6,7,8,5,,923207
2021-06-15 12:05:40,2021-06-15 12:23:16,0,71.117.30.30,100,1056,1,2021-06-15 12:23:16,R_3lKxXt6VeX6ivPu,,,,,39.082794189453100,-77.16739654541020000,anonymous,EN,1,,1,1,1,1,5,5,2,1,5,3,4,,1,2,1,2,1,2,1,17,19,19,16,18,2,1,,,6,5 feet 6 inches,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.106,13.106,22.118,1,7,1,7,1,51.78,65.244,68.117,2,7,7,5,4,3,1,4,6,12,"5,6,7",5,5,,956154
2021-06-15 12:18:32,2021-06-15 12:23:40,0,173.91.17.128,100,308,1,2021-06-15 12:23:41,R_2dyG6ktICmQK64M,,,,,41.56219482421880,-81.48419952392580000,anonymous,EN,1,,1,1,1,3,4,2,3,3,5,3,4,,1,2,1,2,2,1,2,18,19,18,18,17,3,,,1,4,5'9,190,,,,,,,,,,,,,,,,,0,0,21.612,0,6,1,7,1,62.026,62.026,62.578,1,6,6,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,5,3,6,8,5,,219662
2021-06-15 12:19:25,2021-06-15 12:23:56,0,71.254.204.156,100,270,1,2021-06-15 12:23:56,R_3HZDQ5pF4IP4lIT,,,,,40.178802490234400,-77.00469970703130,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,5,1,5,4,5,3,4,,1,2,1,2,1,2,1,15,15,16,15,16,3,,,3,7,"5'5""",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83,19.211,21.186,3,4,3,4,8,44.117,53.305,65.896,2,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,"1,4",5,2,"5,6",9,5,,220300
2021-06-15 12:01:11,2021-06-15 12:24:50,0,99.23.146.214,100,1419,1,2021-06-15 12:24:51,R_31gingqaV2v1m0s,,,,,29.646697998046900,-82.328399658203100,anonymous,EN,1,,1,1,1,2,4,2,2,2,5,3,4,,1,2,2,2,2,1,2,18,18,18,18,18,3,,,3,4,5-5,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.629,2.629,26.654,1,2,2,3,2,0,0,76.476,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,3,1,7,5,5,,395481
2021-06-15 12:17:57,2021-06-15 12:25:35,0,162.211.64.11,100,458,1,2021-06-15 12:25:35,R_1hSEFpVrPQgxdQq,,,,,39.7501068115234000,-104.995697021484000,anonymous,EN,1,,1,1,1,3,4,1,5,4,5,2,4,,1,2,1,2,2,1,2,14,14,14,14,14,1,,2,,3,6 feet 1 inch,162,,,,,,,,,,,,,,,,,10.505,12.56,36.126,3,2,3,2,2,0.136,0.136,70.374,1,5,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,5,6,6,8,5,,429916
2021-06-15 12:20:23,2021-06-15 12:27:53,0,67.140.15.245,100,449,1,2021-06-15 12:27:54,R_2wN1CqmwY7NktPv,,,,,37.1027069091797000,-84.5431976318359000,anonymous,EN,1,,1,1,1,4,3,2,5,5,5,3,4,,1,2,1,2,2,1,1,15,15,15,15,15,2,1,,,7,"5'9""",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.825,21.498,30.104,3,7,2,6,2,15.92,15.92,96.455,1,7,7,6,6,,,,,,,,,,,,,,,,,3,1,1,3,1,"5,6",8,5,,428937
2021-06-15 12:21:27,2021-06-15 12:28:10,0,68.197.243.160,100,402,1,2021-06-15 12:28:10,R_2rURG5Cf6ND6Fre,,,,,40.676300048828100,-73.9492034912109000,anonymous,EN,1,,1,1,1,1,5,1,3,3,5,3,4,,1,2,2,2,1,2,2,15,15,15,14,15,2,1,,,7,"5' 11""",164,0,0,74.953,0,2,1,2,1,0,0,97.196,0,2,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,5,11,6,13,5,,885052
2021-06-15 12:24:37,2021-06-15 12:28:49,0,73.134.226.135,100,252,1,2021-06-15 12:28:50,R_Opq2cS7Dxzwlxdf,,,,,38.9994049072266000,-77.033599853515600,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,3,3,3,3,5,3,4,,1,2,1,2,2,1,2,19,19,19,19,19,1,,2,,3,5 foot 11 inches,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.158,19.882,23.296,15,1,1,1,1,42.328,44.392,71.849,2,1,1,1,1,3,1,4,3,5,"5,6,7",9,5,,833761
2021-06-15 12:28:51,2021-06-15 12:32:20,0,168.67.1.19,100,209,1,2021-06-15 12:32:20,R_1exheUjTbJsMZy2,,,,,38.352294921875,-75.53859710693360000,anonymous,EN,1,,1,1,1,1,3,1,5,5,5,,,,1,,1,1,1,2,1,19,19,18,16,16,3,,,3,4,"5'2""'",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.049,6.049,22.323,1,5,8,4,8,5.28,31.352,74.398,2,1,1,9,9,,,,,,,,,,,,,,,,,3,2,2,5,10,6,8,5,,880060
2021-06-15 12:10:16,2021-06-15 12:17:39,0,68.200.0.97,100,442,1,2021-06-15 12:32:40,R_32VdVDg6rOuXBK3,,,,,28.8699951171875,-82.3468017578125,anonymous,EN,1,,1,1,1,2,4,3,2,2,5,3,4,,1,2,1,2,2,1,2,19,19,19,18,19,1,,2,,3,6',205,,,,,,,,,,,,,,,,,0,0,29.598,0,7,1,6,1,0,0,75.91,0,6,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,4,5,6,8,5,,273406
2021-06-15 12:27:33,2021-06-15 12:34:08,0,65.190.245.108,100,394,1,2021-06-15 12:34:08,R_3J3LlszFCEanbth,,,,,36.032196044921900,-79.85880279541020000,anonymous,EN,0.8000000000000000000000000000000000000000000000000000,,1,1,1,3,5,3,5,5,5,3,4,,1,2,2,1,1,1,1,18,19,19,18,18,3,,,3,4,"5'8""",185,,,,,,,,,,,,,,,,,4.44,4.44,21.347,1,4,8,4,8,0,0,62.075,0,4,4,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5,3,6,8,5,,296891
2021-06-15 12:29:54,2021-06-15 12:34:47,0,172.56.7.97,100,292,1,2021-06-15 12:34:47,R_24cPNKEF91I7Oj4,,,,,29.4152069091797000,-98.41919708251950000,anonymous,EN,1,,1,1,1,2,4,5,3,3,5,3,6,,1,4,2,2,1,1,1,17,19,19,17,19,2,2,,,6,5 8,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.031,23.308,23.941,4,1,2,3,2,1.484,64.871,65.619,34,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,4,3,6,9,5,,901448
2021-06-15 12:29:03,2021-06-15 12:34:54,0,173.24.175.223,100,350,1,2021-06-15 12:34:55,R_T71sht5gkMvRXtT,,,,,42.55419921875,-90.86530303955080000,anonymous,EN,1,,1,1,1,3,5,1,4,4,5,3,4,,1,2,2,1,2,1,1,19,19,19,19,19,3,,,2,7,"6'0""",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,32.598,0,5,3,5,3,0,0,74.818,0,6,7,4,4,3,1,1,5,3,"5,6,7",9,5,,999086
2021-06-15 12:31:31,2021-06-15 12:35:09,0,69.23.235.1,100,217,1,2021-06-15 12:35:10,R_1dKzPcz82LYxsKS,,,,,38.21319580078130,-84.545501708984400,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,1,1,3,3,5,3,4,,1,2,2,1,1,1,2,15,19,15,15,15,2,1,,,7,"5 feet, 3 inches",185,,,,,,,,,,,,,,,,,0,0,21.081,0,3,2,3,2,60.681,60.941,61.203,2,5,5,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,4,3,"5,6",8,5,,938321
2021-06-15 12:27:47,2021-06-15 12:35:12,0,70.120.233.19,100,445,1,2021-06-15 12:35:13,R_p3ozQ2I8af5mBQ5,,,,,31.777496337890600,-106.49030303955100000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,1,5,1,5,4,5,3,4,,1,2,1,1,1,1,2,14,14,14,14,14,2,2,,,6,"6'0""",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.013,0,6,2,4,2,0,0,72.38,0,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5,3,"5,6,7",13,5,,363856
2021-06-15 12:30:16,2021-06-15 12:35:15,0,184.61.239.25,100,299,1,2021-06-15 12:35:16,R_2e8uCSzNF4uwYL3,,,,,42.8235015869141000,-84.233001708984400,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,3,4,2,3,3,5,3,4,,1,2,1,1,1,1,2,15,17,16,15,16,2,2,,,5,64,250,,,,,,,,,,,,,,,,,0,0,21.635,0,3,2,3,3,0,0,64.899,0,5,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,3,4,"5,6",8,5,,301771
2021-06-15 12:29:46,2021-06-15 12:35:58,0,107.77.196.65,100,372,1,2021-06-15 12:35:59,R_2tofmPpFYndcTiJ,,,,,32.8220977783203000,-97.04920196533200000,anonymous,EN,1,,1,1,1,2,1,5,3,2,5,3,4,,1,2,1,1,1,1,2,17,18,18,17,18,1,,2,,3,"5,3",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.566,0,3,8,3,8,0,0,81.347,0,6,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,4,5,6,9,5,,242205
2021-06-15 12:30:13,2021-06-15 12:36:37,0,47.210.3.243,100,383,1,2021-06-15 12:36:37,R_AAGPgTVaEsG9lSN,,,,,32.54339599609380,-93.70110321044920000,anonymous,EN,1,,1,1,1,2,1,5,1,1,5,3,4,,1,2,1,2,1,1,2,19,19,19,19,19,1,,2,,2,"5'11""",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.659,0,2,1,2,2,0,0,82.071,0,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,3,8,7,13,5,,676804
2021-06-15 12:36:12,2021-06-15 12:36:49,0,216.250.248.233,100,37,1,2021-06-15 12:36:50,R_3fTVASN73ly30j1,,,,,37.751007080078100,-97.82199859619140000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832972
2021-06-15 12:30:34,2021-06-15 12:38:14,0,173.15.85.229,100,459,1,2021-06-15 12:38:15,R_3iR66OJVYn1QPMP,,,,,41.95550537109380,-87.6613006591797000,anonymous,EN,1,,1,1,1,2,1,5,2,1,5,3,4,,1,2,1,1,2,1,2,18,19,19,18,18,1,,1,,3,"5'8""",183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.908,0,3,2,3,2,0,0,88.923,0,3,3,4,4,,,,,,,,,,,,,,,,,6,2,1,4,7,"6,7",8,5,,178635
2021-06-15 12:31:45,2021-06-15 12:39:24,0,73.25.229.106,100,458,1,2021-06-15 12:39:24,R_NXZ6MC8w5qCeeGt,,,,,45.4752044677734000,-122.55609893798800000,anonymous,EN,1,,1,1,1,1,5,1,1,1,5,3,4,,1,2,1,2,1,1,1,16,16,18,16,18,4,,,2,7,5'9,150,0,0,22.897,0,4,1,4,1,0,0,70.411,0,4,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,3,10,6,,5,,787201
2021-06-15 12:35:01,2021-06-15 12:41:49,0,108.4.69.49,100,407,1,2021-06-15 12:41:49,R_1OZBDzuytnXmvcc,,,,,37.511505126953100,-77.56620025634770000,anonymous,EN,1,,1,1,1,3,2,5,4,4,5,3,4,,1,2,1,1,1,1,2,15,15,15,15,14,3,,,2,4,5 FT 7,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.518,0,6,1,6,2,0,0,109.24,0,7,7,6,6,5,2,2,5,6,7,9,5,,527984
2021-06-15 12:28:35,2021-06-15 12:43:34,0,207.244.71.81,100,899,1,2021-06-15 12:43:34,R_xnhNJ5WEHk0hlPb,,,,,38.80780029296880,-77.05229949951170000,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,1,1,1,2,2,2,2,2,5,3,5,,1,1,1,1,1,1,2,14,14,14,14,14,1,,1,,1,5'6,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.088,0,3,2,2,2,0,0,86.802,0,5,5,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,5,5,"5,6",9,5,,189033
2021-06-15 12:28:15,2021-06-15 12:45:07,0,71.223.54.112,100,1011,1,2021-06-15 12:45:07,R_3mUCVm0jdyFv21j,,,,,33.4319000244141000,-111.64279937744100000,anonymous,EN,1,,1,1,1,3,5,4,4,4,5,3,4,,,2,1,2,2,1,1,19,19,19,19,19,1,,2,,2,6'0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.672,2.679,37.863,2,1,2,1,1,157.258,157.258,157.625,1,1,1,6,6,,,,,,,,,,,,,,,,,3,1,1,2,3,7,8,5,,418616
2021-06-15 12:38:42,2021-06-15 12:45:08,0,71.218.243.163,100,385,1,2021-06-15 12:45:08,R_wMKtSjODMhjaMPn,,,,,39.7628021240234000,-105.02629852294900000,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,1,1,1,1,4,2,4,4,5,3,4,,1,2,2,2,2,1,2,14,15,14,13,14,2,1,,,6,5’11”,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.773,0,5,8,3,3,4.981,57.094,62.108,4,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,5,2,"5,6",9,5,,561858
